2.163377698839997901e-315,6.944022000911364880e-317,-3.498308583180309886e-315,-2.438492728885904702e-315,-1.061809206608459819e-315,6.613112987273516954e-316,-3.126284987742994280e-315,-1.623576396163227164e-315,2.817241071591391348e-315,2.349303934270108917e-316,1.202236719324166270e-315,-2.298551085266974991e-315,-2.930654986826547844e-315,1.338970444111213351e-315,-3.433510292718163709e-315,-3.154259201999409830e-316,2.959660964603530342e+00,1.182969740146424347e-315,-3.319597455171867348e-315,-4.124233466661477721e-01,-9.899977877013215248e-316,-1.559076718977427437e-315,-2.604527945642981091e-315,1.603971189525655240e-315,2.715338253500309220e-315,1.011494766756163123e-316,-2.584000728519109608e-315,3.165287488313055214e-316,-5.269075825854354743e-316,9.172989280811231839e-316,9.347782200720380352e-01,-3.505981669693047365e-316,3.464048035747216984e-315,-3.978466083464867003e-316,-1.389242838977048957e-315,1.667588030690214160e-315,-3.043781133526284106e-315,1.624073371855722416e-316,-2.163914446816983373e-315,-3.258130570309125362e-315,-1.633428114547866204e-315,-2.019720558047930555e-315,-1.247112860036933363e-315,4.190680272280168019e-316,-1.092811998807974084e-315,1.449328451034695764e+00,-2.131863138622551897e-315,-7.690399956351565089e-316,-2.536113944446187837e-315,-1.740134961545792391e+00,1.627024208569448011e-315,-1.739403342834641683e-315,-2.855836649104871228e+00,-3.680055038068573331e-315,7.214971652429000383e-316,2.039451860424571716e+00,-3.861547311004020830e-315,2.589859457760624278e-316,6.949491653456779568e-316,2.204890882921217381e-315,-1.884307460850904209e-315,-7.047295554730268963e-316,-2.658972285169521225e-315,7.601738789260932546e-316
-1.949665438757972266e-315,3.819396016437915088e-315,-3.067950750810991011e-315,-1.654757022351305527e-316,-1.693804151871155301e-315,-2.810678644650504991e-315,-9.750414621143540599e-316,-6.568568423896986838e-316,1.592804317798351386e-315,-5.703502115894200239e-316,-1.178315493542906052e-315,2.909707566870888381e-315,-1.152235724598904178e-315,1.892998322594074657e-315,-1.801658415562850668e-315,-5.027359890381452045e-316,-6.884736137975143722e-01,2.211007707115463059e-315,-2.262466383240902248e-315,-1.226521419641331878e+00,8.692632968510788204e-316,-2.412008636379972186e-315,2.924216160288281591e-316,1.677438459563517555e-315,-5.435734691794863621e-316,-1.244253988702524657e-315,-2.229557372144633910e-315,-2.356740867285447197e-315,3.587892121425163452e-316,-1.651847257314718715e-315,3.123257520754680883e+00,-7.683002064403561184e-316,-2.402155317222640620e-315,-5.762371717419380625e-316,1.361146254541471447e-315,-2.036045717209983486e-315,-2.989910873576929209e-315,-8.482700276034852897e-316,-8.485259437267181386e-316,-2.184188183561256004e-315,-2.103276949953915088e-315,-3.803192120747977433e-315,3.376303123278109950e-316,2.507169197516394660e-315,1.943623524796949038e-315,-7.839066167780571748e-01,-3.330625548799910854e-315,1.673433593082267161e-316,-8.266078329966743785e-316,2.862455701506931405e+00,1.394569331060924685e-315,-1.242536690627427360e-315,-7.738152408016891748e-01,-1.036140322418165359e-315,3.345103421215445656e-315,-1.271360301541090143e+00,-1.301024250951304544e-316,3.341827825271395692e-315,-2.880539571438365378e-315,-3.188084418310639092e-316,-3.608421191295206840e-315,-1.365181036697577529e-315,-2.701765203027255160e-315,3.659137701770089141e-315
-3.759986919930758353e-315,9.320972959404587439e-316,-3.497291381066026094e-315,-2.890159370468190079e-315,-1.153579014980099651e-315,-1.138138174036225051e-315,-2.359352923185819450e-315,6.853331706213262337e-316,3.264355950607075279e-317,9.149486281599176236e-316,5.275230599230857488e-316,2.926878072352975684e-315,-2.998826401791233046e-315,3.962259692743417850e-316,1.185443966553576267e-316,3.445927051716316749e-316,1.486518873049225586e+00,5.946383898071594526e-317,-3.926661324235828938e-317,-3.991279710105784251e-02,6.351176278893575807e-316,-1.055299773148746393e-315,-2.514763357042209000e-316,-4.277789381550954870e-316,-2.197959087562843649e-315,5.676556417855358246e-316,-3.643193946464656278e-315,2.968659539020543419e-315,-5.637838518859927703e-316,1.127073381212008457e-315,-1.561476603704647470e+00,-2.552566473731738641e-315,4.284347263087899488e-316,-1.978831220776401901e-315,-1.183168156909794191e-315,-1.515057757456912615e-315,-1.467068148441778364e-315,-1.567076783075239112e-315,8.192217096923544118e-316,-2.853639105109400151e-315,-3.349813447830379428e-316,-2.462964986081971662e-315,-8.910703119799987178e-316,6.615527239051920205e-316,-3.181497604289474011e-315,5.868999444987328395e-01,-4.301671625552758214e-316,-8.428858484148011372e-316,1.129301656800004146e-316,-8.296635992728349507e-01,9.803924894982022647e-316,-9.922912997171940922e-316,1.632367381669401984e+00,2.940935094710726454e-316,5.037108151419851929e-316,-1.844291016475435807e+00,-3.111838038896232682e-315,7.652331407834463697e-316,-1.387090412347002816e-315,7.292636104000756797e-316,-2.914748810154137666e-315,-1.092511498200860521e-315,-2.843729180851024554e-315,-1.939410854305057815e-315
-3.109735414083287339e-315,1.726988881241741805e-315,-1.552576539367260619e-316,-2.758333980365004528e-315,-5.296771070884502491e-316,-1.576981934659475883e-315,-1.022958413835610898e-315,-2.827589568042267303e-316,-7.304053812856454252e-316,-2.399808362125857405e-315,2.122500075864932142e-315,-2.486277335242610045e-315,-1.637911384793984677e-315,-2.695136635518360035e-315,-1.953954531323962213e-316,1.353569960429410726e-316,1.041101793732490011e+00,1.591848730610760456e-315,-4.741506402811063252e-316,-2.331524551085246699e+00,-1.272453131284865892e-315,-3.424596523377559067e-315,-8.240922187103703371e-316,-1.119324633486266849e-315,-2.155087302006064076e-315,-3.075819907275280589e-316,-1.860832163899610925e-315,2.181011588491319709e-316,-1.954501046978765966e-315,2.317942223141516819e-315,-1.170944663304206296e-01,-5.220511791416083166e-316,-8.417644527964658847e-316,-1.893713324515423192e-315,-6.420030354242432776e-316,-2.726309727205339320e-315,-9.866276918211915059e-316,1.301735873463635525e-315,-1.712020525156298106e-315,-6.561454817321599986e-316,-8.377750209259915712e-316,-6.282538159638516046e-316,1.786001648169117609e-315,2.364666292886141635e-315,6.118738006931409205e-316,-1.103604785902549290e+00,-4.848822796996757086e-316,-3.557095636217383116e-315,-3.084930981731551933e-315,3.090453147311092774e+00,-3.468631043025261430e-315,-2.219985176339786014e-315,1.198989637922462936e+00,-2.846348825599716928e-315,-1.814984536966769731e-316,-1.151341982119948204e+00,1.151230814837888916e-315,2.776061035975162621e-315,1.344317795646656497e-315,-3.326434557908559146e-316,-1.982578229456431290e-315,2.495141772128477439e-315,-1.475377497633886659e-316,-1.337905065655803579e-318
-2.360545311096805631e-316,1.261709817095085280e-316,-2.955861267471328227e-315,-2.768618302629142164e-315,-1.541742914918076685e-316,-3.777925183663857120e-316,-8.385164108934844874e-316,-1.275652552187640053e-315,1.453738914424290501e-315,2.584512773213803018e-315,1.335351536771837681e-315,1.194951039565645829e-315,-3.491776491870078181e-315,-1.899902069845733981e-315,-2.327030437180355089e-315,-6.128306378668158290e-316,-9.996069136413153755e-01,-1.367915344201356739e-315,-3.824741905539046544e-316,1.873649021866612197e+00,9.609623649035471034e-316,-2.749664062064561291e-315,-3.109643013926202109e-315,9.995040702083577407e-316,-1.208562469058068836e-315,-1.509452750687163259e-315,-1.575368622580858793e-315,-2.068076981161163182e-315,-3.536744296582118200e-315,-8.127015698300956069e-316,-4.876226800700660946e-01,-1.762479518735255033e-315,1.286390322960874326e-317,-2.083689633433379076e-315,-2.656412125924588137e-316,-3.562028377744149205e-316,-2.674587946301520292e-315,2.180492982604849528e-315,-1.447929097681714114e-315,-2.603588133971461872e-315,-9.122064995969647460e-316,-1.163023598569283212e-315,-2.184329604911721602e-315,-3.828727928356564553e-316,1.714616978463574692e-315,-1.040113510226399640e+00,-5.762161788926462679e-316,-9.869949308157453045e-316,-2.829299099405411976e-315,-5.260435467399793980e-02,-1.944509028772677387e-315,-1.142940037573407794e-315,1.497224177399288481e+00,-1.263492139149831743e-315,3.650823861521260149e-315,5.426849816049401226e-02,-2.391281554880388543e-315,-2.506054980671893481e-315,1.567137686547401962e-315,-2.513817048407446969e-315,-2.895209042511357415e-315,-2.831328014564654263e-316,-1.359356758653547369e-315,1.406378349789441324e-315
-2.947957141040626006e-315,-1.759109561193505850e-315,-8.854578843442488263e-316,-3.667427026481571491e-315,3.499187970623342720e-316,-2.206365555238954958e-315,-2.345203831694966164e-316,-2.189496370512953314e-315,2.122499013623793583e-315,-2.523297797601906109e-315,1.248341971847374924e-315,3.168787390060317104e-315,3.476758526653135562e-316,1.433091046469704586e-315,-3.711355964300757579e-315,1.328251131630507707e-315,-3.723979059524147872e-01,1.828104277269107988e-315,-1.788280155411325978e-315,-3.169200950114134385e-01,-4.696548158269270260e-316,-7.353430387655876343e-316,-2.987547115307530933e-315,-6.605383577277153572e-316,7.113248526013310716e-316,4.708702173156964925e-316,-1.970705812224240302e-315,-1.269706136175301478e-315,-2.678408842498885239e-315,1.786043623986388281e-315,-2.684183428984257436e+00,1.046447747191902532e-315,-3.288877095598798231e-315,-3.320597424276424197e-315,2.358644245304737682e-316,-4.949454730027041776e-316,-4.354261306873344267e-317,2.851209428601533736e-315,-1.889038608772197694e-315,-2.806151822517705612e-315,-1.613004967411634722e-315,-2.117871985096704683e-315,-1.069185359668046709e-315,2.857058409927855958e-316,2.282188890944109801e-315,1.257221466992284098e+00,-2.252710395015801408e-315,-1.162936746769400780e-315,-1.094598026355064356e-315,8.806703023462890689e-01,-1.863818721559530843e-315,-3.805856858868165738e-315,1.095719367334164085e+00,-1.083945649888057284e-315,3.542083491093748507e-315,-1.168093320334947283e+00,-2.169494651491311498e-315,-2.790861617248591549e-316,-8.873914744777825040e-316,-1.196459797472289994e-315,-3.755137561863040891e-315,-6.825442441603992732e-316,6.357028041809484115e-317,-1.821223182927310486e-315
-1.357313372311538391e-315,-3.792258472708792939e-316,-2.268688532349528364e-315,-2.213452679895724719e-315,-1.587291276407918919e-315,-3.129818594648615460e-315,1.204982963453949005e-315,-2.390006134296962282e-315,2.040134006675534174e-315,-1.023131756767454299e-315,6.436294748270703691e-316,-4.057373406575301657e-316,-3.147482251755099203e-316,1.280018506546153522e-316,-8.769374801895500674e-316,-1.759874750303158939e-315,-1.002002159581240948e+00,6.804948153955416568e-316,-1.444646905961292170e-315,5.501584326863718788e-01,1.768507139377144075e-316,-3.512427571251362064e-315,-2.938336477395921083e-315,-3.659624109398419849e-315,-3.228684509790466447e-315,1.776915232529230201e-315,-1.773505794201721844e-315,2.074945832556256739e-315,3.258381708817562926e-316,-2.027694323031414101e-317,1.089933883577892448e+00,2.396271528971568882e-315,-1.430951584122205319e-315,-3.777368974441081961e-315,-7.680624966361725194e-316,-1.698606173509344713e-315,7.836448873875806367e-316,7.768978182335304888e-316,-1.616556612653985565e-315,-1.957192884599628663e-315,-1.081001260731009917e-315,-2.084105414377636777e-315,-2.246060370235907398e-316,-3.677150342145512850e-315,-2.593174737057348211e-316,-4.906086177244201041e-01,-1.866864157022465662e-315,-3.441004710271395619e-315,1.464483992428426766e-316,6.436119097371804099e-01,-3.151724897209723614e-315,-4.025720547502271772e-316,6.853233272786969366e-01,1.391965778030317360e-316,1.361626372714130595e-315,-1.915482551088745072e-02,-6.757249870748352608e-316,7.470269403099514364e-316,-8.172929564614935199e-316,1.107082931827748279e-316,-2.408621781793135232e-315,-1.913877694888332405e-315,-2.154162376532454053e-315,-1.085526758767878441e-315
-1.088352176917407236e-315,1.017632445461319761e-317,-1.712365733763703843e-315,-3.558888620208766834e-315,4.976142031733108797e-316,-2.298010992465567174e-315,-1.584664956832351230e-315,-3.129669801838713910e-315,-1.309219885994366018e-315,-1.794926771138263684e-315,-1.390295934960503115e-316,3.208357537472854422e-315,-3.632006842749155225e-315,-2.058860557087229109e-315,-8.703965846295094717e-316,-2.425135303482665138e-316,3.029828064042931479e-01,1.718190026629703378e-315,-8.080931922811372134e-316,2.889189602733802098e-01,-1.954350421185318345e-315,-1.523721722266323465e-315,-2.477656536948676345e-315,2.201963227767594657e-315,-3.229382515853598043e-315,-5.667761011821527791e-317,-7.642033795204452931e-316,-4.873135026330136067e-316,2.826967124379010667e-315,-6.061284397547209832e-316,1.706435773374214593e+00,2.375520248136651936e-315,-3.088143806635297766e-315,-3.082583814186541006e-315,-3.626794603345880284e-316,-7.135493979937006594e-316,-1.764467757469875211e-315,3.492489458240965850e-315,-3.232904037913521946e-315,5.646474391096716020e-316,-3.717280592018114555e-315,-1.426789417020631989e-315,-6.773402655347227986e-316,-3.797264237138014364e-315,2.237483247345066064e-315,9.733607554702973508e-02,-3.358006493969456693e-315,-2.236296289215527678e-315,1.619784190357916218e-316,1.369219938412661111e-02,-3.502054445628040923e-315,-2.874485434293264037e-315,-3.052534350448573019e-01,-7.795015244244880245e-316,6.721578825184260449e-316,5.075364055060737484e-02,-1.312362459703929684e-315,2.506073300626041274e-315,-4.326813687544892152e-316,-1.931436862051377183e-315,-2.365500883397066044e-315,-1.055505640422055524e-316,-3.421825205416249888e-315,-1.082424169791032707e-315
-3.601973688964199615e-315,-7.698006986287453594e-316,-2.557020080276480806e-315,-1.722303913636365102e-315,-1.140322067707254821e-315,-3.580576614923603575e-315,-2.755675892368409247e-315,-3.019360007183905256e-315,2.156391991038349972e-315,-4.670076812657000448e-316,1.217834989345431725e-315,-3.522178021000573024e-315,-1.865466988782591201e-315,-3.289457988341239618e-315,-1.152561190343102099e-315,4.804035943827506424e-317,-1.308670393242425956e-01,-1.465458704897168211e-315,-2.671764415482758610e-315,-1.047066200768041799e+00,8.828861442005772193e-316,-9.016990227025699944e-316,-6.524335023064207540e-316,7.097317033417207633e-316,-3.026477487233955503e-315,1.832314363797671461e-315,-1.309137806868622411e-315,-3.399524564359913543e-315,-7.025254495764257608e-316,2.853676421887630540e-315,4.471427650769524420e-01,9.681337129309634218e-316,8.161608742032387212e-316,-2.908622559187369336e-315,-7.342755358279007450e-316,-1.093846552507739820e-315,2.856293102242447867e-316,8.038000928427594946e-317,-2.674205737117897503e-315,-1.823399443284112008e-315,-3.104686631358282516e-315,-8.004589393281628559e-316,-1.857703641417014984e-315,2.701373611537017847e-315,1.563100715680484804e-315,3.160696172684538952e-01,-7.248339413358745235e-316,8.291063822555710632e-317,-1.285691309003825213e-315,-4.657917275038248039e-02,-2.677136569113622987e-315,-2.537711999777661349e-315,7.607902417689114127e-01,-1.160349127355871835e-315,1.437531337945291329e-315,3.714445804559873138e-02,-1.835495924227348460e-315,3.506898151584769961e-315,5.918537666580077693e-316,-2.415448059551526648e-315,-3.683353746403535748e-315,-1.536017869959013740e-315,-1.906385080674707816e-315,-6.793189984463169910e-316
-3.495080506470076933e-315,7.408397068205169218e-316,-1.090173885885440164e-315,-1.689667246346053834e-315,6.525079530585925714e-317,-3.297269269955775353e-315,-1.153469119958495183e-315,-7.022106161249263433e-316,7.451684679172114618e-316,-8.807647646557157422e-316,1.238633423805587760e-315,-3.164912798808562130e-315,-2.233165439683739824e-315,-4.612727945189719419e-316,-1.560932508593710494e-315,-2.084003982700545569e-315,-2.062199817804085955e-01,8.672543518252414358e-316,-5.992804280485690102e-316,-3.674827440427965164e-01,-7.150737189681888237e-316,-3.452757267177905521e-315,-1.503871839498961581e-315,-3.430574357024316686e-316,-1.730421654289703245e-315,-7.619345609055518712e-316,-1.194080579888833345e-315,-3.631686688210650097e-315,-8.475417204942942498e-316,6.998711757666163736e-316,1.204511111258953909e-01,-2.108030187550234135e-316,-2.016759612751091048e-316,-6.673066321792850114e-316,-1.143340349322294205e-315,-3.365933693265819701e-315,3.856792932116059890e-316,2.403757927839368788e-315,-9.919965747374804134e-316,1.652811742624591246e-315,-1.008674284322436282e-315,-1.212758934196776466e-315,-3.909301339637905058e-316,1.236782416744756447e-315,5.145510205455717319e-316,-7.464226735994917705e-01,-3.226036367335321950e-316,-9.736034840521331118e-316,-9.291106394674096581e-316,-2.500543978171302362e-01,-1.688258260055930851e-315,-2.802817595803463667e-315,2.356254381160975686e-01,1.184714488508804583e-315,6.080825187905876974e-316,5.460116958645458984e-01,-3.303737789839356664e-315,1.363177353470868353e-315,5.191531135795150247e-316,-8.829612965259661313e-316,-2.378876060578960684e-315,-9.741908441138785609e-316,-1.403712336979886749e-316,-9.192817271529826498e-316
